Unnamed: 0.1,Unnamed: 0,index,suid,headline,timestamp_clean,relevant,sentiment_international,sentiment_economy,sentiment_financial_markets,sentiment_consumer,sentiment_housing,sentiment_labor,sentiment_inflation,hawk_dove,relevant_confidence,topic_international_confidence,topic_economy_confidence,topic_financial_markets_confidence,topic_consumer_confidence,topic_housing_confidence,topic_labor_confidence,topic_inflation_confidence,hawk_dove_confidence,_reviewed,speaker_,speaker__confidence,speaker__reasoning,speaker__model,speaker__temp,speaker__config_id
66.0,66.0,,KOZV201A1I4O,*FED'S LOCKHART SAYS RECENT DATA ON HOUSING IS `ENCOURAGING',2009-08-26 17:25:12.510000+00:00,1,,1.0,,,1.0,,,1.0,90.0,100.0,70.0,90.0,80.0,95.0,100.0,100.0,70.0,1,lockhart,1.0,The speaker is identified as 'LOCKHART' in the format '*FED'S [LASTNAME] SAYS...'. This is a common pattern where the speaker is clearly stated before the verb 'SAYS'.,openai/gpt-4o-mini,0.1,
67.0,67.0,972.0,KPD1N31A1I4I,*FED'S PLOSSER SAYS HE EXPECTS GROWTH IN SECOND HALF OF 2009,2009-09-02 20:16:16.010000+00:00,1,,2.0,,,,,,0.0,95.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,85.0,1,plosser,0.95,"The headline follows the FED format where it states 'FED'S PLOSSER SAYS...'. This indicates that Plosser is the speaker being quoted, as he is directly mentioned in connection with the Federal Reserve.",openai/gpt-4o-mini,0.1,
68.0,68.0,1234.0,KPCQ121A1I4K,*FED'S LOCKHART SAYS HE NOT `OVERLY WORRIED' ABOUT INFLATION,2009-09-02 16:05:26.980000+00:00,1,,,,,,,1.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,1,lockhart,1.0,The headline follows the 'FED Format' where the speaker is identified as 'FED'S LOCKHART'. The lastname is extracted as 'lockhart'.,openai/gpt-4o-mini,0.1,
69.0,69.0,1030.0,KPPEQ91A1I4I,*FED'S EVANS SAYS RECOVERY `IS BEGINNING TO START',2009-09-09 12:30:09.320000+00:00,1,,1.0,,,,,,0.0,90.0,100.0,95.0,100.0,90.0,100.0,90.0,100.0,85.0,1,evans,0.95,"The headline follows the pattern 'FED'S [LASTNAME] SAYS...', which clearly identifies 'EVANS' as the speaker.",openai/gpt-4o-mini,0.1,
70.0,70.0,214.0,KPS0CG1A1I4I,*KOHN SAYS FED TOOK MORE CREDIT RISK THAN USUAL WITH AIG,2009-09-10 22:12:16.980000+00:00,1,,-1.0,-2.0,,,,,-1.0,90.0,100.0,75.0,80.0,100.0,100.0,100.0,100.0,80.0,1,kohn,0.95,"The headline starts with 'KOHN SAYS', which directly indicates that Kohn is the speaker. This fits the 'Simple Format' pattern where the speaker's lastname is presented at the beginning of the statement.",openai/gpt-4o-mini,0.1,
71.0,71.0,1818.0,KPRK510WGOI7,*FED'S LOCKHART SAYS TREND IN U.S. NATIONAL DEBT `UNSUSTAINABLE',2009-09-10 16:30:00+00:00,0,,,,,,,,,,,,,,,,,,1,lockhart,1.0,"The speaker is identified as 'LOCKHART' in the format 'FED'S [LASTNAME] SAYS...', which is a common pattern for Federal Reserve communications.",openai/gpt-4o-mini,0.1,
72.0,72.0,40.0,KPRK510WGOI5,*FED'S LOCKHART SAYS `FINANCIAL CONDITIONS' ARE `VULNERABLE',2009-09-10 16:30:00+00:00,1,,-1.0,-2.0,-1.0,,,,-1.0,92.0,100.0,75.0,95.0,60.0,100.0,100.0,100.0,85.0,1,lockhart,0.9,The speaker is identified as 'LOCKHART' from the headline which follows the common FED format of 'FED'S [LASTNAME] SAYS...'. This clearly indicates that Lockhart is the individual being quoted.,openai/gpt-4o-mini,0.1,
73.0,73.0,1713.0,KQSLAD1A1I4I,*FED'S LOCKHART SAYS 'OBVIOUSLY DIFFERENT VIEWS ON FOMC',2009-09-30 16:18:13.530000+00:00,0,,,,,,,,,,,,,,,,,,1,lockhart,0.95,Identified the speaker as 'LOCKHART' from the headline format 'FED'S [LASTNAME] SAYS...'. This is a common pattern indicating a statement made by a Federal Reserve official.,openai/gpt-4o-mini,0.1,
74.0,74.0,916.0,KR2B9U0WGOHS,*FED'S DUDLEY SAYS RECOVERY LIKELY `LESS ROBUST THAN DESIRED',2009-10-05 22:30:00+00:00,1,,-1.0,,,,,,-1.0,95.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,85.0,1,dudley,0.95,The headline follows the 'FED Format' where 'FED'S DUDLEY SAYS...' clearly identifies 'DUDLEY' as the speaker.,openai/gpt-4o-mini,0.1,
75.0,75.0,399.0,KR7X0I0WGOIE,*BERNANKE SAYS BANK RESERVES DEPOSITED AT FED WILL PROBABLY GROW,2009-10-08 23:00:00+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.95,"The headline directly quotes 'BERNANKE SAYS...', which follows the common pattern of '[LASTNAME] SAYS...'. This clearly identifies Bernanke as the speaker.",openai/gpt-4o-mini,0.1,
76.0,76.0,1589.0,KR7HQC0WGOHU,*FED'S LACKER SAYS OWNING A HOME NOT BEST CHOICE FOR EVERYBODY,2009-10-08 17:30:00+00:00,0,,,,-1.0,-2.0,,,,,,,,,,,,,1,lacker,0.9,The speaker is identified as 'LACKER' from the headline format 'FED'S [LASTNAME] SAYS...' which directly indicates Lacker is the one speaking.,openai/gpt-4o-mini,0.1,
77.0,77.0,,KRGRRT0S8Z6J,*FED'S KOHN SAYS U.S. EMPLOYMENT `QUITE WEAK',2009-10-13 17:45:00+00:00,1,,-1.0,,,,-2.0,,-2.0,95.0,100.0,80.0,100.0,100.0,100.0,90.0,100.0,85.0,1,kohn,0.95,"The headline follows the common FED format, where 'FED'S KOHN' clearly indicates that Kohn is the speaker being quoted.",openai/gpt-4o-mini,0.1,
78.0,78.0,647.0,KRM48S1A1I4M,*FISHER SAYS FED HASN'T YET RESTORED CREDIT TO `MAIN STREET',2009-10-16 14:58:04.910000+00:00,1,,-1.0,-1.0,-1.0,,,,-2.0,90.0,100.0,85.0,80.0,70.0,100.0,100.0,100.0,75.0,1,fisher,0.95,The headline follows the Simple Format where the speaker's lastname is stated directly before 'SAYS'. The speaker is clearly identified as Fisher.,openai/gpt-4o-mini,0.1,
79.0,79.0,1773.0,KRM37V1A1I4I,*FED'S FISHER SAYS OFFICIALS MUST RESIST PROTECTIONIST POLICIES,2009-10-16 14:35:55.560000+00:00,0,,,,,,,,,,,,,,,,,,1,fisher,0.95,"The speaker is identified as 'FISHER' in the headline, which follows the pattern of 'FED'S [LASTNAME] SAYS...'. This is a direct quote format indicating that Fisher is the person speaking.",openai/gpt-4o-mini,0.1,
80.0,80.0,30.0,KRVIWZ1A1I4I,*FED'S FISHER ENDS BNN TELEVISION INTERVIEW,2009-10-21 16:53:23.090000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,fisher,0.95,"The headline follows the FED format, identifying 'FISHER' as the speaker, which is a clear indication of a Federal Reserve official.",openai/gpt-4o-mini,0.1,
81.0,81.0,,KRXRBC1A1I4I,*FED'S EVANS SAYS EXCESS SLACK LIKELY TO HOLD DOWN INFLATION,2009-10-22 21:50:00.400000+00:00,1,,-1.0,,,,,1.0,-2.0,90.0,100.0,80.0,100.0,100.0,100.0,100.0,85.0,70.0,1,evans,0.95,"The headline follows the pattern of 'FED'S [LASTNAME] SAYS...'. The speaker is clearly identified as 'EVANS', and the speaker's lastname is extracted in lowercase.",openai/gpt-4o-mini,0.1,
82.0,82.0,,KS8WT51A1I4J,*FED GOVERNOR TARULLO TO TESTIFY TOMORROW BEFORE HOUSE PANEL,2009-10-28 22:22:17.960000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,tarullo,0.9,"The headline indicates that 'FED GOVERNOR TARULLO' is the speaker. This follows the Title Format where the title is followed by the firstname and lastname, and the lastname is identified as 'tarullo'.",openai/gpt-4o-mini,0.1,
83.0,83.0,149.0,KSWLNR1A1I4I,*FED'S ROSENGREN SAYS HAS TOOLS TO TIGHTEN POLICY,2009-11-10 17:23:51.420000+00:00,1,,,,,,,,1.0,95.0,100.0,70.0,70.0,70.0,70.0,70.0,70.0,85.0,1,rosengren,0.95,"The headline follows the 'FED Format' pattern, specifically 'FED'S [LASTNAME] SAYS...', where 'ROSENGREN' is clearly identified as the speaker.",openai/gpt-4o-mini,0.1,
84.0,84.0,,KSWCCT0S8Z5U,*FED'S LOCKHART SAYS COMMERCIAL REAL ESTATE MAY WEAKEN RECOVERY,2009-11-10 14:08:10.410000+00:00,1,,-1.0,,,-1.0,,,-1.0,95.0,100.0,85.0,95.0,90.0,85.0,100.0,100.0,80.0,1,lockhart,0.95,"The headline follows the FED Format, where it clearly states 'FED'S LOCKHART SAYS', indicating that Lockhart is the speaker.",openai/gpt-4o-mini,0.1,
85.0,85.0,1624.0,KSX8MJ1A1I4L,*FISHER SAYS FED TO `EVALUATE' DODD'S FINANCIAL REGULATORY BILL,2009-11-11 01:39:55.810000+00:00,0,,,-1.0,,,,,,,,,,,,,,,1,fisher,0.9,"The headline follows the 'Simple Format', where 'FISHER' is directly mentioned as the speaker, indicating that he is the one making the statement.",openai/gpt-4o-mini,0.1,
86.0,86.0,208.0,KT7RC21A1I4I,*BERNANKE SAYS `NOT OBVIOUS' THERE ARE MISALINGMENTS IN U.S.,2009-11-16 18:00:02.200000+00:00,1,,0.0,0.0,,,,,0.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.9,The headline follows the 'Simple Format' pattern where 'BERNANKE' is directly quoted as the speaker. This indicates that Bernanke is the individual being referenced in the statement.,openai/gpt-4o-mini,0.1,
87.0,87.0,1567.0,KT7REZ1A1I4H,*BERNANKE SAYS SUPERVISORY TOOLS SHOULD BE USED ON UNDUE RISK,2009-11-16 18:01:47.720000+00:00,0,,,,,,,,,,,,,,,,,,1,bernanke,0.95,"The headline follows the 'Simple Format' where 'BERNANKE' is clearly identified as the speaker. There are no other speakers mentioned, making it straightforward to identify.",openai/gpt-4o-mini,0.1,
89.0,89.0,35.0,KT7RD21A1I4H,*BERNANKE SAYS IMPORTANT TO `USE THE RIGHT TOOL FOR THE JOB',2009-11-16 18:00:38.240000+00:00,0,,,,,,,,,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.95,The headline follows the 'Simple Format' where 'BERNANKE' is the speaker and is directly quoted. The pattern matches the common structure of identifying the speaker's lastname.,openai/gpt-4o-mini,0.1,
90.0,90.0,44.0,KU32431A1I4I,*BERNANKE SAYS FED DOESN'T SEE MISVALUATION OF ASSETS IN U.S.,2009-12-03 15:38:27.160000+00:00,1,,0.0,1.0,,,,,0.0,90.0,100.0,65.0,80.0,100.0,100.0,100.0,100.0,70.0,1,bernanke,0.95,"The headline directly quotes 'BERNANKE SAYS', which clearly identifies Bernanke as the speaker. This follows the common 'Simple Format' pattern where the lastname is explicitly stated.",openai/gpt-4o-mini,0.1,
91.0,91.0,572.0,KU3ELA1A1I4I,*BERNANKE SAYS HE HAS `TRIED' TO STAY OUT OF FISCAL POLICY,2009-12-03 20:07:58.620000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.95,"The speaker identified is 'BERNANKE', which fits the Simple Format pattern '[LASTNAME] SAYS...'. I extracted the lastname 'bernanke' from the headline.",openai/gpt-4o-mini,0.1,
92.0,92.0,589.0,KU32FD1A1I4K,*BERNANKE SAYS MANY PROBLEMS IN CRISIS OUTSIDE OF FED OVERSIGHT,2009-12-03 15:45:13.900000+00:00,1,,-2.0,-2.0,,,,,-2.0,85.0,100.0,85.0,90.0,100.0,100.0,100.0,100.0,80.0,1,bernanke,0.9,"The headline begins with 'BERNANKE SAYS', which directly indicates that Bernanke is the speaker being quoted. This follows the simple format of '[LASTNAME] SAYS...'. The identification is clear and straightforward.",openai/gpt-4o-mini,0.1,
93.0,93.0,1688.0,KU32K51A1I4I,*BERNANKE SAYS FED REGIONAL BOARDS NOT PART OF SUPERVISION,2009-12-03 15:48:05.090000+00:00,0,,,,,,,,,,,,,,,,,,1,bernanke,1.0,"The headline contains the phrase 'BERNANKE SAYS', which directly identifies Bernanke as the speaker. This follows the 'Simple Format' pattern.",openai/gpt-4o-mini,0.1,
94.0,94.0,273.0,KU35AQ1A1I4I,"*BERNANKE SAYS FED DOESN'T WANT ANOTHER AIG, LEHMAN TYPE FAILURE",2009-12-03 16:47:14.070000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.95,"The speaker is identified as 'BERNANKE' in the headline, matching the simple format where a person's lastname is followed by 'SAYS'.",openai/gpt-4o-mini,0.1,
95.0,95.0,,KU32LJ1A1I4I,*BERNANKE SAYS FED BOARD IS RESPONSIBLE FOR SUPERVISION,2009-12-03 15:48:55.750000+00:00,0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.95,The headline follows the 'Simple Format' where 'BERNANKE' is directly quoted as the speaker. It is clear that BERNANKE is the primary speaker in this context.,openai/gpt-4o-mini,0.1,
96.0,96.0,,KU32E21A1I4I,*BERNANKE SAYS CRISIS HAS `TESTED EVERY SINGLE REGULATOR',2009-12-03 15:44:26.880000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bernanke,0.95,"The speaker is identified as 'BERNANKE' in the headline, which fits the pattern of 'LASTNAME SAYS...'. The confidence is high because the format clearly indicates that Bernanke is the individual making the statement.",openai/gpt-4o-mini,0.1,
97.0,97.0,,KU3A6U1A1I4I,*BERNANKE SAYS PURCHASING POWER OF DOLLAR HAS BEEN STABLE,2009-12-03 18:32:54.230000+00:00,0,,1.0,,,,,1.0,,90.0,100.0,80.0,100.0,100.0,100.0,100.0,75.0,70.0,1,bernanke,1.0,"The headline follows the 'Simple Format' where BERNANKE is directly quoted as saying something. Thus, the speaker's lastname is extracted directly.",openai/gpt-4o-mini,0.1,
98.0,98.0,,KUREU71A1I50,"*FED SAYS AMLF, CPFF, PDCF, TSLF TO EXPIRE FEB. 1",2009-12-16 19:15:43.920000+00:00,0,,,,,,,,,90.0,100.0,70.0,80.0,100.0,100.0,100.0,100.0,70.0,1,fed,1.0,"The headline indicates that the Federal Reserve itself is making a statement, which is identified by the phrase 'FED SAYS'. Therefore, the speaker is considered to be the Fed.",openai/gpt-4o-mini,0.1,
99.0,99.0,124.0,KU4UQZ0WGOIJ,*FED'S PLOSSER SAYS `NO FIRM OUGHT TO BE TOO BIG TO FAIL',2009-12-04 15:00:00+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,plosser,0.95,The headline follows the FED Format pattern where 'FED'S PLOSSER SAYS' clearly indicates that Plosser is the speaker.,openai/gpt-4o-mini,0.1,
101.0,101.0,,KUREU71A1I4S,*FED SAYS TALF EXPIRATION DATES ARE UNCHANGED,2009-12-16 19:15:43.920000+00:00,0,,,,,,,,,95.0,100.0,65.0,80.0,100.0,100.0,100.0,100.0,70.0,1,fed,1.0,"The headline states 'FED SAYS', indicating that the speaker is the Federal Reserve itself, not an individual.",openai/gpt-4o-mini,0.1,
102.0,102.0,,KU3B7S1A1I4I,*BERNANKE SAYS FED `DOES NOT WANT TO BE INVOLVED IN BAILOUTS',2009-12-03 18:55:04.960000+00:00,1,,,-1.0,,,,,1.0,85.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,75.0,1,bernanke,0.9,"The headline begins with 'BERNANKE SAYS', indicating that Bernanke is the primary speaker. This aligns with the 'Simple Format' pattern where the speaker's lastname is directly mentioned.",openai/gpt-4o-mini,0.1,
103.0,103.0,248.0,KUQW1U1A1I4L,*BERNANKE SAYS BANKS HAVE `STABILIZED',2009-12-16 12:29:54.450000+00:00,1,,1.0,1.0,,,,,0.0,90.0,100.0,75.0,80.0,100.0,100.0,100.0,100.0,70.0,1,bernanke,0.95,"The speaker is identified as 'BERNANKE' in the headline using the Simple Format pattern, where the lastname is directly stated followed by 'SAYS'.",openai/gpt-4o-mini,0.1,
104.0,104.0,556.0,KUQW8E1A1I4J,*BERNANKE SAYS FED HAS ROLE TO PLAY IN GETTING CREDIT FLOWING,2009-12-16 12:33:50.810000+00:00,1,,0.0,-1.0,,,,,-1.0,95.0,100.0,82.0,88.0,100.0,100.0,100.0,100.0,90.0,1,bernanke,0.95,"The headline starts with 'BERNANKE SAYS', which follows the Simple Format. This indicates that Bernanke is the one speaking or being quoted.",openai/gpt-4o-mini,0.1,
105.0,105.0,,KUSWV81A1I4J,*SENATOR SHELBY SAYS HE OPPOSES SECOND TERM FOR BERNANKE,2009-12-17 14:42:44.610000+00:00,0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,shelby,0.95,"The headline starts with 'SENATOR SHELBY SAYS...', clearly identifying 'SHELBY' as the speaker. This follows the 'Simple Format' where the last name is presented after a title.",openai/gpt-4o-mini,0.1,
106.0,106.0,,KUSYY51A1I4I,*REPUBLICAN SENATOR CORKER SAYS HE BACKS SECOND BERNANKE TERM,2009-12-17 15:27:41.320000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,corker,0.95,"The speaker is identified as 'CORKER', which follows the pattern of 'SENATOR [LASTNAME] SAYS...'. Therefore, the last name extracted is 'corker'.",openai/gpt-4o-mini,0.1,
107.0,107.0,1676.0,KUT0XY1A1I4I,*REPUBLICAN SENATOR GREGG SAYS HE BACKS SECOND BERNANKE TERM,2009-12-17 16:10:46.190000+00:00,0,,,,,,,,,,,,,,,,,,1,gregg,0.95,The speaker is identified as 'GREGG' in the format which resembles 'TITLE FIRSTNAME LASTNAME SAYS...'. This indicates that 'GREGG' is the primary speaker being quoted in the headline.,openai/gpt-4o-mini,0.1,
108.0,108.0,,KUT0KN1A1I4K,*DEMOCRATIC SENATOR WARNER SAYS HE WILL BACK 2ND BERNANKE TERM,2009-12-17 16:02:47.660000+00:00,0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,warner,0.9,"I identified the speaker as 'WARNER' from the headline, which follows the 'Title Format' pattern where a title precedes the lastname. The title 'DEMOCRATIC SENATOR' indicates that 'WARNER' is the person speaking.",openai/gpt-4o-mini,0.1,
109.0,109.0,,KUT00U1A1I4K,*REPUBLICAN SEN. DEMINT SAYS HE DOESN'T BACK 2ND BERNANKE TERM,2009-12-17 15:50:54.970000+00:00,0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,demint,0.95,"The speaker identified is 'REPUBLICAN SEN. DEMINT'. I used the 'Title Format' pattern where a title precedes the lastname. In this case, 'SEN.' indicates a title, and 'DEMINT' is the lastname.",openai/gpt-4o-mini,0.1,
110.0,110.0,,KV2AP31A1I4J,*NY SAYS FEDERAL GOVERNMENT REPORTS DUKE TO SPEND $85M   :DUK US,2009-12-22 16:19:51.530000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,unknown,0.0,"The headline does not mention any individual speaker or identifiable last name; it refers to the 'FEDERAL GOVERNMENT' and 'DUKE', which are not individuals. Hence, I cannot extract a specific lastname.",openai/gpt-4o-mini,0.1,
113.0,113.0,1745.0,KV0CRB1A1I4J,*EVANS SAYS INFLATION IS `RELATIVELY SLOW MOVING',2009-12-21 15:09:11.430000+00:00,1,,,,,,,0.0,-1.0,,,,,,,,,,1,evans,0.95,"The headline starts with 'EVANS SAYS', which follows the Simple Format pattern for speaker identification. This clearly indicates that Evans is the speaker.",openai/gpt-4o-mini,0.1,
118.0,118.0,2517.0,KVOGE31A1I4I,*BERNANKE SAYS REGULATION WOULD HAVE BEEN BEST ANSWER TO BUBBLE,2010-01-03 15:30:03.280000+00:00,0,,,,,,,,,,,,,,,,,,1,bernanke,1.0,"The speaker is identified as 'BERNANKE' in the headline, which matches the common pattern of '[LASTNAME] SAYS...'.",openai/gpt-4o-mini,0.1,
119.0,119.0,1523.0,KVRZV81A1I4I,*HOENIG SAYS SYSTEM NEEDS PROCESS FOR ADDRESSING FAILING FIRMS,2010-01-05 13:23:32.050000+00:00,0,,,,,,,,,,,,,,,,,,1,hoenig,0.95,"The headline follows the 'Simple Format' where the speaker is directly named at the beginning, indicating that 'HOENIG' is the speaker.",openai/gpt-4o-mini,0.1,
120.0,120.0,713.0,KVV5PO1A1I4J,"*U.S. HOUSE PRICES ARE STABILIZING, FED'S BULLARD SAYS",2010-01-07 06:22:36.420000+00:00,1,,1.0,,,1.0,,,0.0,95.0,100.0,85.0,100.0,100.0,90.0,100.0,100.0,80.0,1,bullard,0.95,"The speaker is identified as 'FED'S BULLARD' in the headline, following the common FED Format pattern.",openai/gpt-4o-mini,0.1,
121.0,121.0,,KVV6H91A1I4I,*FED'S BULLARD SAYS INFLATION FOR NOW IS WELL CONTAINED IN U.S.,2010-01-07 06:39:09.750000+00:00,1,,,,,,,1.0,0.0,90.0,100.0,70.0,100.0,100.0,100.0,100.0,80.0,70.0,1,bullard,0.95,The headline follows the 'FED Format' pattern where 'FED'S BULLARD' indicates that Bullard is the speaker being quoted.,openai/gpt-4o-mini,0.1,
122.0,122.0,,KWAHWY199ERL,"*U.S. EMPIRE STATE FACTORY INDEX AT 15.9 IN JAN., FED SAYS",2010-01-15 13:30:00+00:00,0,,,,,,,,,95.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,75.0,1,fed,1.0,"The headline indicates that the speaker is the Federal Reserve itself, as shown by the phrase 'FED SAYS', which directly identifies the Fed as the speaker.",openai/gpt-4o-mini,0.1,
123.0,123.0,,KWX6VH1A1I4Q,"*FOMC SAYS HOENIG DISSENTS, WAS AGAINST `EXTENDED PERIOD'",2010-01-27 19:16:29.851000+00:00,0,,,,,,,,,90.0,100.0,60.0,60.0,100.0,100.0,100.0,100.0,80.0,1,hoenig,0.9,"The speaker identified in the headline is 'HOENIG', which follows the pattern of a simple format where the last name is mentioned directly after 'SAYS'. This indicates that Hoenig is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
124.0,124.0,749.0,KW3ID51A1I4J,*HOENIG SAYS RATES SHOULD BE RAISED `SOONER RATHER THAN LATER',2010-01-11 18:36:41.670000+00:00,1,,-1.0,,,,,-1.0,1.0,95.0,100.0,85.0,100.0,100.0,100.0,100.0,80.0,90.0,1,hoenig,0.95,The headline follows the 'Simple Format' where the person's lastname is presented directly before the verb 'SAYS'. This pattern clearly identifies 'HOENIG' as the speaker.,openai/gpt-4o-mini,0.1,
125.0,125.0,282.0,KW3FA00WGOIK,*FED'S LOCKHART SAYS `CONSUMER SPENDING REMAINS CONSTRAINED',2010-01-11 17:40:00+00:00,1,,-1.0,,-1.0,,,,-1.0,95.0,100.0,85.0,100.0,95.0,100.0,100.0,100.0,85.0,1,lockhart,0.9,"The headline follows the common FED format where 'FED'S' is followed by the lastname 'LOCKHART'. This indicates that the speaker is a Federal Reserve official, specifically Lockhart.",openai/gpt-4o-mini,0.1,
126.0,126.0,73.0,KW3IH81A1I4J,*HOENIG SAYS `POLITICIZED' FED WOULD BE A `TRAGEDY',2010-01-11 18:39:08.470000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,hoenig,0.95,"The headline follows the Simple Format pattern, where 'HOENIG' is clearly identified as the speaker stating an opinion.",openai/gpt-4o-mini,0.1,
127.0,127.0,12.0,KW3IFD1A1I4I,*HOENIG: FED SHOULD CONSIDER CHANGING STATEMENT BEFORE RATE RISE,2010-01-11 18:38:01.720000+00:00,1,,,,,,,,1.0,95.0,100.0,80.0,85.0,80.0,95.0,90.0,85.0,90.0,1,hoenig,0.9,"The speaker is identified as 'HOENIG' in the headline, which follows the common pattern of '[LASTNAME]: [ACTION]...' indicating a direct quote or statement from an individual.",openai/gpt-4o-mini,0.1,
128.0,128.0,,KW3FA00WGOIR,*FED'S LOCKHART SAYS PACE OF EXPANSION LIKELY TO BE SLOW,2010-01-11 17:40:00+00:00,1,,-1.0,,,,,,-1.0,90.0,100.0,85.0,95.0,100.0,100.0,100.0,100.0,85.0,1,lockhart,0.95,The speaker is identified as 'LOCKHART' in the format '*FED'S [LASTNAME] SAYS...'. This matches the common pattern of indicating a Federal Reserve official's statement.,openai/gpt-4o-mini,0.1,
129.0,129.0,,KW2G4B1A1I4I,*FED'S BULLARD SAYS LENDING RECOVERY WILL NOT BE IMMEDIATE,2010-01-11 04:50:35.380000+00:00,0,,-1.0,-1.0,,,,,,95.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,85.0,1,bullard,1.0,"The speaker is identified as 'BULLARD' in the headline, which follows the pattern of 'FED'S [LASTNAME] SAYS...'. This is a common format for quoting Federal Reserve officials.",openai/gpt-4o-mini,0.1,
130.0,130.0,,KW4ZRE0WGOHW,*FED SAYS 2009 PAYMENTS INCREASED $14.4 BILLION FROM 2008,2010-01-12 14:00:00.004000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,fed,1.0,"The headline indicates that the speaker is the Federal Reserve itself, as it starts with 'FED SAYS', which corresponds to the guideline for identifying the Fed as the speaker.",openai/gpt-4o-mini,0.1,
131.0,131.0,1533.0,KW77WY1A1I4I,*EVANS SAYS `VERY DIFFICULT' TO RECOGNIZE ASSET PRICE BUBBLE,2010-01-13 18:41:22.830000+00:00,0,,,-1.0,,-1.0,,,,,,,,,,,,,1,evans,0.95,"The speaker is identified as 'EVANS' in the headline, which follows the 'Simple Format' pattern where the last name is mentioned directly before 'SAYS'. This indicates that 'EVANS' is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
